shot_id,shot_made_flag
4537,0.659309923649
4546,0.235989779234
4547,0.950363516808
4553,0.396642059088
4556,0.346296966076
4558,0.822686612606
4563,0.270066082478
4568,0.271204322577
4574,0.820906639099
4578,0.221442863345
4587,0.334697067738
4592,0.520589888096
4610,0.374353528023
4615,0.408355563879
4619,0.433095693588
4620,0.517211616039
4625,0.644088149071
4635,0.347615599632
4636,0.40166285634
4641,0.342132240534
4650,0.340766608715
4653,0.880922675133
4665,0.297360152006
4668,0.941889584064
4669,0.33482170105
4670,0.324959784746
4674,0.287782907486
4675,0.414111375809
4676,0.312449753284
4679,0.278839826584
4680,0.939275741577
4686,0.321024656296
4699,0.424091368914
4713,0.631710827351
4718,0.327889680862
4721,0.267323791981
4722,0.30673161149
4724,0.354880094528
4730,0.933592319489
4731,0.301212638617
4735,0.346163511276
4743,0.330209493637
4745,0.258215814829
4746,0.649977385998
4747,0.329455882311
4748,0.335086107254
4769,0.384551405907
4771,0.343512326479
4774,0.273696362972
4784,0.344967573881
4797,0.397326350212
4801,0.722481131554
4804,0.12009909004
4820,0.299397706985
4833,0.396241635084
4834,0.412380844355
4851,0.258629858494
4859,0.36743158102
4860,0.948408544064
4863,0.423669815063
4873,0.422969758511
4881,0.264100551605
4892,0.330893039703
4908,0.342015862465
4911,0.264309287071
4915,0.249353006482
4922,0.342430055141
4929,0.279378026724
4936,0.311073035002
4939,0.425071537495
4951,0.302057117224
4956,0.338986486197
4961,0.37440392375
4964,0.274180591106
4981,0.420246630907
4991,0.947731792927
4992,0.349471002817
4997,0.394114822149
5004,0.293889284134
5010,0.283206403255
5012,0.412508189678
5015,0.124421902001
5020,0.432530283928
5030,0.303799957037
5051,0.955090343952
5052,0.379287183285
5057,0.676752150059
5058,0.508386433125
5060,0.400994449854
5061,0.342272460461
5064,0.539104044437
5078,0.472484141588
5080,0.348579287529
5088,0.332567512989
5089,0.613831281662
5090,0.292627364397
5103,0.929075300694
5108,0.354013025761
5114,0.272131592035
5115,0.351356238127
5124,0.6617166996
5137,0.329086899757
5139,0.318940579891
5144,0.266141295433
5149,0.751840293407
5157,0.276290625334
5163,0.262200474739
5174,0.316333979368
5176,0.441769719124
5179,0.259217321873
5186,0.458539813757
5203,0.788955330849
5204,0.7834841609
5206,0.216385483742
5207,0.71368175745
5220,0.349764972925
5221,0.797378182411
5224,0.291313976049
5227,0.222945541143
5229,0.222830444574
5232,0.690337896347
5240,0.703148365021
5242,0.623319506645
5243,0.311745971441
5245,0.757972538471
5248,0.323229342699
5249,0.229894533753
5254,0.306642830372
5269,0.35708630085
5272,0.343257725239
5276,0.323256373405
5286,0.765822708607
5290,0.277376621962
5308,0.382016152143
5316,0.388218283653
5318,0.372268348932
5319,0.320102155209
5320,0.53149998188
5322,0.253180891275
5324,0.261762797832
5331,0.764226257801
5336,0.960218369961
5344,0.327141016722
5354,0.329670906067
5356,0.172973141074
5358,0.269769012928
5361,0.344027519226
5365,0.687768936157
5370,0.486043423414
5376,0.325245708227
5383,0.36242505908
5384,0.34401896596
5385,0.371586084366
5393,0.804891705513
5397,0.342134028673
5398,0.392525583506
5402,0.301154464483
5407,0.67971944809
5409,0.28787702322
5425,0.305014044046
5428,0.672885298729
5430,0.325574219227
5442,0.334357917309
5447,0.332648485899
5470,0.372075259686
5485,0.344528496265
5493,0.295668303967
5502,0.59971755743
5504,0.311676681042
5517,0.254011392593
5522,0.366865992546
5527,0.781687736511
5528,0.301277577877
5536,0.524641394615
5545,0.304144352674
5576,0.319745898247
5577,0.257743030787
5592,0.264660477638
5594,0.318446218967
5595,0.296182066202
5596,0.29408043623
5599,0.379171222448
5606,0.330320179462
5617,0.298644840717
5625,0.806517183781
5626,0.219834804535
5627,0.652211725712
5642,0.689636945724
5659,0.9599583745
5664,0.734888732433
5666,0.860507547855
5671,0.259877592325
5674,0.328229933977
5677,0.660633444786
5681,0.408756613731
5683,0.101518198848
5700,0.424935340881
5713,0.421015530825
5715,0.421015530825
5718,0.324451088905
5726,0.541697084904
5738,0.348238825798
5741,0.790412783623
5743,0.820539414883
5753,0.330065101385
5761,0.302686959505
5789,0.584254026413
5797,0.311090797186
5803,0.32559427619
5810,0.450755178928
5813,0.350670099258
5817,0.263006299734
5818,0.38060849905
5822,0.293951541185
5829,0.464553505182
5846,0.417396008968
5847,0.265442550182
5854,0.318497031927
5858,0.399437814951
5863,0.318590611219
5869,0.299074798822
5870,0.236756384373
5876,0.114228591323
5881,0.24573585391
5901,0.296587049961
5922,0.648932695389
5928,0.794486641884
5933,0.402147769928
5934,0.796880662441
5946,0.413296818733
5951,0.239113807678
5955,0.359571129084
5956,0.932356178761
5965,0.372828692198
5972,0.347452551126
5981,0.227905571461
5997,0.372268348932
6005,0.231060773134
6009,0.205891877413
6010,0.295667529106
6015,0.323889553547
6039,0.259266644716
6047,0.711483120918
6051,0.101054593921
6056,0.375975579023
6061,0.326027065516
6064,0.269339412451
6065,0.365489810705
6070,0.352607309818
6085,0.783171236515
6086,0.213498398662
6091,0.775220036507
6097,0.2516939044
6099,0.323834121227
6104,0.772494196892
6108,0.351123869419
6109,0.351123869419
6124,0.709384918213
6142,0.779382526875
6144,0.344302147627
6150,0.304328083992
6154,0.354892849922
6155,0.294714570045
6156,0.957665741444
6158,0.409145742655
6159,0.957665741444
6169,0.697960197926
6170,0.091072589159
6179,0.390764832497
6184,0.539451003075
6186,0.860904633999
6204,0.0846176743507
6230,0.416636765003
6231,0.339547514915
6232,0.930658340454
6235,0.368002682924
6237,0.68860656023
6239,0.368283599615
6263,0.273551672697
6265,0.280106544495
6270,0.492646992207
6271,0.236141189933
6278,0.276684582233
6279,0.692153573036
6288,0.313036590815
6294,0.311692357063
6295,0.240636780858
6302,0.693513453007
6306,0.348376512527
6322,0.854206979275
6324,0.39813119173
6327,0.282097518444
6331,0.421112418175
6334,0.335358768702
6338,0.648017048836
6339,0.637276649475
6362,0.336428433657
6372,0.323430418968
6375,0.81784838438
6393,0.265065640211
6394,0.490049928427
6405,0.950833618641
6406,0.458206355572
6416,0.756523311138
6421,0.321853458881
6422,0.244556307793
6440,0.947736501694
6457,0.774187088013
6460,0.675272762775
6463,0.353410065174
6474,0.772178709507
6476,0.36186927557
6477,0.347840279341
6482,0.795251429081
6488,0.27309513092
6489,0.263213783503
6494,0.273830443621
6499,0.695564687252
6507,0.287847161293
6524,0.317961096764
6527,0.244922980666
6531,0.297230869532
6536,0.357723534107
6538,0.100805744529
6542,0.758305132389
6565,0.292940616608
6584,0.366328954697
6588,0.355165302753
6597,0.328539192677
6603,0.766370296478
6609,0.767007827759
6613,0.75988972187
6622,0.319876879454
6630,0.400947898626
6637,0.277633517981
6639,0.784631490707
6640,0.308233737946
6646,0.383719444275
6647,0.433056384325
6648,0.948967814445
6669,0.30371338129
6680,0.298040002584
6681,0.295286655426
6684,0.0984621867537
6693,0.397808969021
6694,0.375291496515
6704,0.266953676939
6706,0.323256731033
6710,0.393492102623
6713,0.341585189104
6718,0.219422653317
6732,0.406075745821
6737,0.348786711693
6739,0.3137601614
6742,0.333569616079
6746,0.654671549797
6753,0.304798722267
6771,0.235263600945
6784,0.291942983866
6790,0.954867362976
6795,0.324992805719
6807,0.270214080811
6808,0.333898842335
6818,0.324702262878
6823,0.355599880219
6830,0.414437919855
6831,0.414437919855
6832,0.331648349762
6836,0.4142139256
6846,0.289798140526
6850,0.395267754793
6854,0.335839450359
6868,0.779511034489
6876,0.58439385891
6877,0.753531694412
6881,0.124062672257
6882,0.373209655285
6884,0.32994940877
6886,0.299757301807
6901,0.395750164986
6910,0.404443770647
6913,0.337497353554
6914,0.728709638119
6918,0.781593084335
6930,0.415849149227
6941,0.26815494895
6944,0.705042719841
6945,0.329990386963
6947,0.345278352499
6949,0.781243741512
6952,0.375726312399
6963,0.657794952393
6964,0.625444352627
6972,0.743151128292
6979,0.470351815224
6981,0.370362222195
6988,0.798808991909
6990,0.309330105782
6998,0.328466176987
7004,0.394574910402
7016,0.455148845911
7027,0.373844951391
7042,0.339352667332
7056,0.254081606865
7061,0.293306767941
7069,0.700616955757
7071,0.306674659252
7088,0.726569056511
7099,0.373784095049
7108,0.339952945709
7121,0.748358130455
7125,0.787018239498
7136,0.5947239995
7149,0.683385968208
7150,0.534623742104
7151,0.311571836472
7167,0.338386148214
7177,0.760709345341
7178,0.161229208112
7183,0.662515878677
7186,0.399833977222
7190,0.232366219163
7201,0.37826114893
7202,0.352483898401
7207,0.352483898401
7213,0.320339471102
7224,0.717958807945
7225,0.306620925665
7233,0.300259292126
7239,0.291234612465
7246,0.247178897262
7248,0.284263700247
7261,0.308973610401
7264,0.343308925629
7266,0.292191684246
7274,0.326516568661
7279,0.30882486701
7293,0.344354152679
7315,0.298002630472
7322,0.29967802763
7326,0.784254431725
7341,0.42673638463
7363,0.355447113514
7365,0.708739757538
7371,0.335044652224
7377,0.400932967663
7393,0.778415083885
7405,0.319544285536
7410,0.295787543058
7434,0.685480773449
7438,0.384299844503
7447,0.721573233604
7450,0.697244942188
7452,0.344226628542
7453,0.280220419168
7455,0.331463932991
7456,0.339489459991
7457,0.940380513668
7466,0.386173516512
7470,0.789243519306
7474,0.339069932699
7487,0.526601672173
7488,0.316772162914
7492,0.6548615098
7496,0.355004042387
7501,0.635000169277
7505,0.499793320894
7512,0.265357375145
7526,0.489393174648
7536,0.607961893082
7538,0.687289237976
7539,0.449458450079
7544,0.723420739174
7554,0.477425426245
7564,0.344621658325
7566,0.743530273438
7580,0.693625688553
7581,0.852220535278
7584,0.429705172777
7587,0.398946642876
7589,0.482399106026
7590,0.448083162308
7594,0.691170930862
7597,0.427376180887
7602,0.938504159451
7603,0.419107675552
7605,0.740621268749
7609,0.436552613974
7613,0.392927110195
7619,0.300481706858
7625,0.318662583828
7626,0.411439090967
7636,0.447849988937
7639,0.783180236816
7641,0.370630681515
7643,0.874660909176
7644,0.337599277496
7657,0.411682546139
7661,0.757122933865
7666,0.305102944374
7673,0.386791497469
7683,0.394583135843
7685,0.357196033001
7699,0.39914098382
7704,0.685090005398
7705,0.51290589571
7708,0.559582710266
7728,0.280615657568
7733,0.39221316576
7741,0.479170054197
7743,0.401819288731
7745,0.360033392906
7754,0.777634501457
7756,0.330379545689
7757,0.428454607725
7770,0.756167411804
7773,0.962029874325
7774,0.448762029409
7776,0.677270710468
7777,0.383318781853
7778,0.394598484039
7781,0.287657648325
7784,0.452319294214
7789,0.777283906937
7794,0.74390912056
7799,0.368822753429
7801,0.786095380783
7818,0.264163285494
7823,0.353400379419
7828,0.422179430723
7832,0.426286578178
7839,0.406370699406
7851,0.817413032055
7856,0.437393903732
7868,0.336951732635
7869,0.259520202875
7872,0.338436514139
7874,0.307114809752
7878,0.32270821929
7888,0.419305771589
7913,0.297458350658
7923,0.44174516201
7925,0.419242799282
7926,0.59011554718
7938,0.329563647509
7942,0.760795772076
7945,0.42029646039
7954,0.731737911701
7963,0.350058466196
7969,0.426518410444
7970,0.344681680202
7977,0.373102217913
7981,0.339506328106
7990,0.310104846954
8020,0.563118100166
8023,0.398245126009
8025,0.555900216103
8034,0.429171293974
8039,0.407828718424
8046,0.331096619368
8051,0.420298159122
8055,0.424491345882
8060,0.398377656937
8063,0.350143969059
8073,0.959939956665
8074,0.403244107962
8076,0.68762075901
8080,0.384490609169
8088,0.363040417433
8102,0.512430489063
8103,0.424950927496
8104,0.424950927496
8105,0.358048975468
8109,0.317722976208
8115,0.442756950855
8121,0.702444314957
8126,0.374867469072
8135,0.879021048546
8153,0.687649011612
8156,0.322777628899
8160,0.781899511814
8161,0.385194152594
8162,0.387551277876
8171,0.376933634281
8181,0.391164541245
8183,0.400398254395
8185,0.288584262133
8191,0.955616593361
8203,0.275748431683
8204,0.697826743126
8207,0.601323366165
8208,0.414806216955
8209,0.630466401577
8210,0.367630124092
8225,0.372338920832
8226,0.344645857811
8231,0.553274154663
8233,0.234451308846
8244,0.687086105347
8250,0.335691064596
8261,0.346066564322
8265,0.361210435629
8278,0.429339826107
8279,0.392334192991
8280,0.272351026535
8296,0.803440570831
8299,0.402981430292
8300,0.38167771697
8301,0.320534288883
8305,0.390562832355
8327,0.352971881628
8334,0.401223450899
8349,0.32402446866
8355,0.266506224871
8361,0.329161912203
8362,0.385142415762
8364,0.359798491001
8365,0.360452026129
8375,0.378494501114
8378,0.750723302364
8380,0.304084479809
8381,0.377628564835
8387,0.421230316162
8399,0.778488457203
8402,0.948399841785
8409,0.391172349453
8433,0.691539525986
8436,0.449861168861
8442,0.380758225918
8448,0.379780083895
8464,0.300827562809
8469,0.558161735535
8474,0.54515260458
8478,0.382370084524
8482,0.410937666893
8490,0.270168691874
8510,0.429136514664
8511,0.364147484303
8527,0.398484349251
8532,0.363814860582
8533,0.418918997049
8538,0.403465598822
8541,0.407504707575
8545,0.408515155315
8553,0.343852728605
8554,0.436388909817
8555,0.416659235954
8569,0.350524604321
8586,0.807764291763
8593,0.387194722891
8600,0.956657469273
8606,0.81904733181
8607,0.315671235323
8611,0.285344183445
8613,0.777006685734
8618,0.767977178097
8630,0.293876677752
8637,0.366897642612
8650,0.383322834969
8652,0.264013200998
8661,0.359799146652
8669,0.392539739609
8673,0.399428039789
8674,0.401208996773
8678,0.777008891106
8682,0.365537434816
8688,0.313977450132
8689,0.671714425087
8695,0.363473773003
8698,0.325699210167
8703,0.34227669239
8709,0.368817746639
8716,0.454824775457
8723,0.316669166088
8737,0.522745251656
8753,0.421717166901
8773,0.376839280128
8774,0.332610338926
8778,0.651663839817
8786,0.57771396637
8794,0.318009644747
8795,0.556364536285
8800,0.25773665309
8804,0.404841691256
8808,0.36726334691
8809,0.276969343424
8817,0.347210377455
8818,0.329927384853
8825,0.384813010693
